,frequency_mhz
36304,124.35
36304,122.8
36305,119.925
36305,127.45
36305,122.45
36305,122.8
36306,120.45
36306,118.275
36306,132.2
36306,122.7
36310,127.8
36310,127.575
36310,127.0
36310,123.05
36311,118.075
36311,132.9
36311,123.0
36312,124.1
36312,122.8
36314,119.4
36314,133.925
36314,120.55
36314,115.7
36314,123.0
36315,133.0
36315,135.875
36315,121.65
36315,122.8
36316,119.5
36316,118.325
36316,122.55
36316,122.8
36317,119.65
36317,118.875
36317,127.4
36317,121.8
36317,127.4
36317,122.95
36318,118.6
36318,122.8
36321,126.625
36321,127.75
36321,122.15
36321,123.0
36323,122.9
36324,126.0
36324,119.175
36324,128.0
36324,123.0
36325,33.82
36325,133.95
36325,125.9
36325,119.0
36325,135.65
36325,121.6
36325,119.0
36325,122.95
36326,128.25
36326,132.1
36326,121.725
36326,122.8
36327,119.75
36327,128.325
36327,121.7
36327,122.7
36328,118.625
36328,132.2
36328,122.8
36335,126.45
36335,122.3
36335,122.8
36337,119.275
36337,124.4
36337,110.6
36337,122.7
36338,135.6
36338,118.975
36338,126.25
36338,122.7
36340,118.475
36340,118.525
36340,122.2
36340,122.8
36344,128.3
36344,134.475
36344,126.6
36344,121.7
36344,126.6
36345,122.9
36346,119.25
36346,128.325
36346,122.7
36350,118.25
36350,124.175
36350,123.0
36352,125.45
36352,118.875
36352,124.8
36352,122.7
36355,126.725
36355,134.45
36355,110.8
36355,122.8
36356,133.8
36356,128.8
36356,122.8
36357,119.225
36357,125.15
36357,123.075
36360,124.75
36360,122.8
36362,124.0
36362,122.65
36362,122.8
36363,127.2
36363,119.025
36363,122.8
36365,119.2
36365,122.8
36366,132.5
36366,122.8
36367,119.275
36367,126.75
36367,109.0
36367,122.8
36369,125.75
36369,122.8
36371,135.425
36371,123.95
36371,122.7
36372,118.425
36372,124.35
36372,122.7
36373,134.45
36373,122.9
36374,122.9
36374,122.05
36375,122.9
36376,126.625
36376,122.9
36377,135.2
36377,122.9
36378,122.9
36379,122.8
36380,126.625
36380,122.9
36381,126.625
36381,122.9
36381,123.0
36382,122.9
36383,126.625
36383,122.8
36385,134.6
36385,122.8
36386,122.9
36387,122.9
36388,122.8
36389,122.9
36390,134.45
36390,125.6
36390,122.7
36391,122.8
36392,119.5
36392,122.7
36393,126.625
36393,122.9
36394,119.7
36394,122.8
36395,122.9
36396,122.9
36397,127.85
36397,122.9
36398,127.45
36398,122.9
36399,125.95
36399,118.575
36399,122.8
36400,125.9
36400,123.05
36401,120.9
36401,122.65
36401,122.8
36403,118.8
36403,122.8
36404,119.7
36404,122.9
36405,134.2
36405,120.0
36405,122.7
36406,132.8
36406,122.9
36407,122.9
36408,122.9
36409,132.35
36409,122.9
36410,126.95
36410,118.35
36410,122.9
36411,119.025
36411,128.375
36411,122.2
36411,122.8
36412,128.7
36412,132.675
36412,122.7
36413,118.6
36413,123.875
36413,122.8
36416,118.4
36416,119.025
36416,122.6
36416,122.8
36422,123.85
36422,118.375
36422,122.8
36423,132.35
36423,126.725
36423,122.7
36424,122.9
36425,119.5
36425,125.4
36425,122.8
36426,126.1
36426,121.575
36426,125.6
36426,123.05
36428,126.4
36428,122.7
36429,118.65
36429,119.425
36429,122.7
36430,125.35
36430,122.15
36430,123.0
36431,122.7
36432,134.65
36432,122.8
36433,120.05
36433,112.2
36433,122.8
36434,128.325
36434,126.75
36434,123.0
36435,122.9
36437,124.1
36437,119.275
36437,121.65
36437,123.0
36438,120.825
36438,122.9
36440,121.35
36440,119.025
36440,123.0
36444,120.0
36444,127.1
36444,122.9
36445,124.3
36445,119.925
36445,121.35
36445,118.825
36445,121.875
36445,118.825
36445,122.95
36446,122.9
36446,109.8
36447,118.25
36447,133.65
36447,122.8
36448,120.075
36448,122.8
36450,118.5
36450,122.7
36451,119.525
36451,118.525
36451,122.35
36451,122.7
36453,119.525
36453,122.975
36455,128.15
36455,114.2
36455,122.8
36456,132.4
36456,122.3
36456,123.0
36457,123.9
36457,132.275
36457,126.3
36457,112.5
36457,122.8
36458,119.35
36458,119.45
36458,134.1
36459,124.3
36459,125.6
36459,124.0
36459,120.9
36459,124.0
36459,122.95
36460,119.8
36460,119.075
36460,122.9
36461,134.8
36461,122.8
36465,118.375
36465,127.95
36465,122.8
36467,119.9
36467,118.925
36467,119.8
36467,122.72
36470,124.5
36470,127.275
36470,123.0
36471,118.425
36471,126.1
36471,122.8
36472,120.0
36472,132.5
36472,122.8
36475,119.275
36475,132.85
36475,122.8
36477,122.8
36478,125.5
36478,122.7
36479,123.0
36480,135.35
36480,120.625
36480,135.075
36480,123.075
36482,134.3
36482,119.075
36482,115.7
36482,122.7
36488,133.8
36488,122.9
36490,108.4
36490,132.15
36490,108.4
36490,122.8
36491,119.525
36491,119.175
36491,122.55
36491,123.075
36492,118.15
36492,122.8
36494,118.525
36494,132.5
36494,123.0
36495,124.4
36495,119.725
36495,123.0
36497,125.45
36497,119.325
36497,122.9
36498,126.4
36498,118.775
36498,122.8
36500,119.075
36500,132.9
36500,122.7
36501,124.65
36501,120.725
36501,123.05
36504,132.3
36504,135.925
36504,128.1
36504,121.8
36504,128.1
36504,122.95
36505,119.7
36505,122.8
36506,122.8
36507,122.9
36508,128.35
36508,122.8
36509,128.35
36509,122.8
36510,118.05
36510,122.9
36511,122.9
36512,122.8
36513,122.4
36513,122.8
36514,122.8
36515,122.9
36516,122.8
36517,122.9
36518,122.9
36521,118.275
36521,122.9
36522,122.8
36523,122.8
36524,128.35
36524,122.9
36527,119.925
36527,122.9
36528,133.125
36528,122.9
36529,122.9
36530,126.75
36530,122.9
36530,122.65
36531,122.9
36532,128.05
36532,122.9
36533,119.925
36533,133.25
36533,122.8
36534,112.7
36534,122.8
36535,128.05
36535,122.9
36535,122.35
36536,124.8
36536,122.6
36536,122.8
36537,122.9
36538,126.75
36538,122.8
36539,123.95
36539,122.9
36540,128.05
36540,122.9
36541,128.05
36541,122.35
36541,122.8
36542,122.9
36543,134.375
36543,122.4
36543,123.0
36546,122.3
36546,122.8
36547,135.6
36547,122.8
36548,133.4
36548,122.9
36550,133.95
36550,124.175
36550,123.0
36551,135.325
36551,133.65
36551,122.7
36552,135.275
36552,122.8
36553,118.6
36553,119.925
36553,118.55
36553,123.0
36554,128.7
36554,118.875
36554,118.875
36554,128.7
36554,123.7
36554,121.6
36554,123.7
36554,122.95
36555,120.55
36555,132.4
36555,120.05
36555,121.65
36555,122.55
36555,120.05
36555,122.95
36556,135.225
36556,122.9
36559,125.15
36559,126.625
36559,122.4
36559,122.7
36561,121.125
36561,127.725
36561,123.0
36562,123.8
36562,119.475
36562,118.55
36562,122.725
36563,118.325
36563,127.1
36563,122.8
36564,118.95
36564,122.3
36564,122.8
36565,127.15
36565,33.8
36565,121.625
36565,123.0
36566,120.95
36566,128.325
36566,120.95
36566,123.075
36567,123.825
36567,120.075
36567,122.15
36567,122.8
36568,119.15
36568,119.075
36568,122.7
36570,122.8
36573,134.35
36573,123.0
36574,119.1
36574,118.075
36574,123.0
36576,128.7
36576,132.075
36576,127.25
36576,122.8
36577,119.375
36577,133.4
36577,122.7
36578,124.175
36578,134.95
36578,123.65
36578,122.8
36579,135.45
36579,123.05
36582,118.85
36582,126.5
36582,123.0
36583,120.05
36583,120.775
36583,126.85
36583,123.05
36585,124.15
36585,119.325
36585,122.45
36585,121.725
36587,121.0
36587,134.975
36587,121.05
36587,122.8
36588,128.4
36588,134.75
36588,122.85
36590,124.55
36590,109.4
36590,124.45
36590,118.35
36591,119.9
36591,121.125
36591,122.7
36592,119.925
36592,132.3
36592,122.8
36595,124.375
36595,122.7
36596,134.45
36596,122.8
36597,126.125
36597,122.1
36597,123.0
36599,135.875
36599,122.9
36599,121.725
36600,119.025
36600,133.4
36600,123.0
36601,124.4
36601,122.8
36603,128.67
36603,128.125
36603,114.6
36603,122.8
36604,132.5
36604,122.8
36605,124.3
36605,114.3
36605,122.8
36607,126.85
36607,119.475
36607,123.05
36608,124.6
36608,122.55
36608,122.8
36609,119.65
36609,119.275
36609,118.075
36609,122.7
36610,127.2
36610,125.175
36610,123.0
36613,121.0
36613,120.525
36613,123.05
36616,123.8
36616,125.275
36616,126.1
36616,121.625
36616,126.1
36616,122.95
36618,121.425
36618,134.7
36618,122.5
36618,122.8
36619,120.2
36619,121.125
36619,124.85
36619,116.7
36619,122.7
36620,134.05
36620,120.075
36620,122.8
36622,128.32
36622,128.175
36622,121.75
36622,126.275
36622,121.75
36622,37.612
36622,126.275
36622,123.0
36623,119.0
36623,118.1
36623,135.125
36623,121.65
36623,124.35
36623,122.35
36623,123.0
36624,133.32
36624,124.4
36624,122.8
36625,33.2
36625,128.5
36625,122.8
36627,120.025
36627,123.75
36627,123.0
36644,122.9
36645,135.3
36645,123.0
36646,122.8
36647,121.15
36647,119.975
36647,122.8
36648,122.7
36649,122.7
36650,124.7
36650,113.1
36650,122.8
36651,134.15
36651,122.8
36652,122.7
36653,119.7
36653,122.8
36654,127.95
36654,122.8
36655,128.775
36655,122.8
36656,133.2
36656,122.8
36658,124.05
36658,110.4
36658,122.8
36659,122.8
36660,125.47
36660,122.8
36661,135.0
36661,122.8
36663,119.75
36663,122.9
36664,126.4
36664,122.8
36665,124.475
36665,133.65
36665,122.8
36666,127.95
36666,119.175
36666,121.7
36666,126.5
36666,126.5
36666,126.5
36667,122.8
36668,126.3
36668,122.8
36669,119.775
36669,120.625
36669,118.9
36669,121.925
36669,122.6
36669,118.9
36669,122.95
36670,127.5
36670,118.575
36670,44.0
36670,123.0
36672,120.4
36672,132.1
36672,122.95
36672,125.0
36672,135.0
36675,118.025
36675,127.8
36675,122.5
36675,122.8
36676,132.2
36676,110.0
36676,122.8
36682,126.95
36683,119.45
36683,132.375
36683,123.0
36685,127.15
36685,132.175
36685,122.8
36686,124.25
36686,118.375
36686,124.6
36686,122.7
36692,123.05
36693,122.8
36694,123.0
36695,120.65
36695,122.8
36696,122.9
36697,122.9
36698,122.1
36698,122.8
36699,134.95
36699,119.725
36699,123.0
36700,123.05
36701,118.6
36701,122.8
36702,123.05
36703,122.9
36704,122.9
36705,125.35
36705,122.7
36706,122.8
36707,122.9
36708,123.0
36709,122.725
36710,118.6
36710,118.425
36710,122.8
36712,119.225
36712,127.0
36712,123.0
36713,125.8
36713,128.325
36713,123.0
36714,118.2
36714,118.9
36714,122.7
36718,124.15
36718,120.475
36718,118.15
36718,118.15
36718,118.15
36721,39.2
36721,118.05
36721,122.9
36729,122.9
36730,122.8
36731,124.2
36731,122.8
36732,125.3
36732,122.9
36732,122.3
36733,122.9
36734,118.525
36734,122.35
36734,122.8
36735,122.8
36736,122.9
36737,127.5
36737,122.7
36738,127.0
36738,122.8
36739,128.6
36739,122.9
36740,122.9
36741,122.9
36742,118.65
36742,115.95
36742,122.8
36743,122.9
36744,122.8
36746,122.8
36747,122.9
36748,122.9
36749,122.55
36749,122.8
36750,122.9
36885,122.9
36887,125.15
36887,123.05
36888,118.25
36888,127.57
36888,114.6
36888,122.8
36890,119.9
36890,118.975
36890,123.075
36901,122.7
37070,119.25
37110,118.8
37119,123.5
37140,123.5
37161,123.5
37169,123.5
37172,123.5
37174,123.5
37188,123.4
37203,128.95
37203,119.3
37210,123.175
37222,123.5
37222,121.6
37222,120.8
37226,123.375
37234,123.5
37234,118.15
37237,123.5
37239,122.475
37246,122.6
37248,123.5
37260,123.5
37260,120.1
37264,123.325
37271,119.4
37271,123.5
37271,130.25
37274,123.5
37279,122.2
37279,122.2
37284,123.5
37312,122.3
37321,123.5
37325,119.65
37349,125.175
37349,124.575
37349,121.75
37349,123.2
37362,123.5
37368,125.175
37368,128.1
37368,122.7
37369,120.8
37376,123.35
37378,123.5
37384,125.175
37385,123.5
37391,118.175
37391,125.175
37405,123.5
37412,118.775
37438,120.375
37439,118.2
37439,130.275
37455,123.5
37457,125.25
37461,123.5
37469,123.5
37482,118.15
37493,123.5
37496,120.05
37497,123.5
37498,118.45
37499,123.5
37501,118.25
37503,123.35
37504,125.2
37509,125.375
37533,120.375
37549,118.5
37561,125.225
37561,121.65
37561,121.0
37571,123.5
37580,123.5
37581,118.85
37581,136.225
37581,118.75
37600,118.9
37603,121.2
37613,122.45
37613,122.5
37618,120.05
37629,120.6
37642,118.45
37649,129.9
37649,121.85
37649,119.05
37651,122.4
37652,119.5
37656,126.725
37656,120.15
37662,125.025
37662,122.125
37662,118.6
37666,120.4
37667,120.225
37674,118.0
37674,131.025
37674,121.95
37674,118.0
37676,134.925
37676,119.8
37688,122.2
37689,123.5
37740,135.7
37751,118.275
37760,118.125
37774,122.925
37774,119.7
37774,118.525
37779,119.075
37784,122.1
37793,123.5
37800,122.3
37800,563.7
37803,563.7
37803,118.4
37804,563.7
37804,123.25
37808,122.1
37813,563.7
37813,123.2
37817,563.7
37817,124.95
37818,563.7
37818,122.1
37818,122.1
37819,120.55
37819,120.55
37822,123.5
37830,125.05
37831,563.7
37831,124.85
37833,120.6
37833,118.1
37841,563.7
37841,118.85
37846,563.7
37846,123.2
37846,123.2
37848,122.1
37849,122.1
37851,119.1
37851,118.5
37858,123.26
37869,128.65
37873,124.45
37875,118.65
37886,118.85
37886,0.0
37888,124.025
37888,124.025
37896,127.6
37903,127.0
37917,122.81
37918,135.7
37923,128.45
37926,122.5
37929,119.0
37954,122.6
37957,127.15
37958,119.65
37959,119.65
37965,124.98
37966,123.505
37976,118.75
37976,122.6
37984,123.0
37989,120.35
37993,122.605
37996,0.514
37996,122.0
38010,130.0
38024,125.25
38031,118.525
38036,130.0
38060,118.95
38061,123.505
38062,122.505
38063,123.505
38065,128.8
38066,123.505
38069,123.5
38070,123.5
38071,123.5
38072,122.5
38074,123.5
38076,122.1
38082,119.655
38084,118.005
38086,118.28
38087,123.49
38088,134.305
38090,122.205
38091,123.59
38092,123.6
38092,123.605
38094,122.405
38096,122.805
38097,129.25
38097,135.93
38098,122.205
38100,119.61
38101,123.49
38102,123.49
38103,120.9
38103,128.905
38104,120.315
38105,120.905
38106,122.0
38106,122.005
38107,123.51
38110,130.2
38110,130.205
38111,127.125
38111,122.6
38111,135.58
38111,135.575
38112,119.105
38113,118.08
38113,118.08
38114,123.605
38115,123.5
38115,123.49
38116,133.155
38119,123.48
38120,122.205
38121,129.155
38122,122.61
38123,122.21
38126,130.61
38127,122.605
38129,120.325
38129,120.335
38130,123.61
38130,123.61
38131,130.2
38131,120.405
38132,123.51
38133,130.54
38134,123.5
38134,118.76
38135,120.9
38138,123.405
38140,118.005
38142,122.59
38143,118.575
38143,118.58
38145,123.61
38146,126.905
38147,125.825
38148,130.61
38149,118.755
38150,123.59
38153,123.59
38155,126.855
38156,123.51
38157,122.205
38158,119.66
38159,123.61
38160,120.68
38161,123.51
38162,122.405
38163,122.19
38165,123.505
38166,118.76
38167,122.605
38168,119.64
38169,122.61
38171,123.4
38171,123.41
38172,123.405
38173,122.605
38175,123.405
38176,122.21
38177,119.655
38178,130.605
38180,122.19
38181,125.33
38182,120.33
38183,123.605
38184,126.63
38186,122.81
38187,122.61
38188,130.59
38200,120.9
38233,120.9
38262,129.15
38263,120.9
38266,132.05
38274,120.9
38276,122.2
38276,129.4
38281,124.3
38281,132.05
38285,129.9
38293,123.7
38294,126.9
38311,122.7
38321,125.25
38325,118.605
38325,134.675
38325,118.525
38359,121.2
38361,120.35
38405,122.5
38414,122.18
38421,119.7
38456,122.7
38473,118.6
38475,121.25
38484,122.2
38489,120.1
38519,123.5
38523,123.5
38542,131.405
38542,121.305
38542,122.7
38548,123.45
38556,118.4
38669,120.625
38671,119.425
38672,123.205
38672,118.83
38673,123.6
38678,131.125
38678,126.35
38685,134.825
38685,143.775
38685,139.5
38685,138.05
38685,134.825
38689,37.012
38689,138.275
38689,138.05
38689,130.15
38694,134.125
38694,128.475
38695,134.975
38698,118.525
38698,124.7
38699,124.525
38702,123.2
38708,119.425
38708,120.05
38725,134.125
38725,128.475
38725,120.425
38725,124.7
38725,140.65
38725,119.625
38728,123.55
38728,124.7
38731,119.55
38733,120.35
38735,130.755
38738,122.05
38738,119.35
38741,119.3
38741,124.7
38742,122.15
38742,127.75
38742,124.7
38744,123.255
38778,118.675
38778,120.2
38778,132.0
38791,125.6
38791,132.0
38792,122.1
38792,122.425
38792,121.95
38792,122.1
38794,121.9
38794,118.1
38802,119.1
38802,35.892
38802,119.0
38813,120.1
38816,25.125
38816,122.1
38817,132.05
38817,121.425
38818,121.95
38824,126.0
38825,118.25
38825,121.65
38850,120.1
38850,121.95
38850,122.1
38851,133.05
38940,123.5
38955,118.5
38964,123.5
38966,123.5
38983,123.5
38989,123.5
38992,123.5
38993,125.05
38993,123.5
38993,118.6
39000,123.4
39008,122.6
39010,123.6
39013,123.5
39015,123.5
39020,123.5
39022,120.75
39022,120.75
39253,118.45
39305,123.0
39412,126.5
39725,122.5
39732,122.5
39795,119.75
39799,123.3
39808,118.4
39829,122.9
39843,118.5
39864,122.8
39866,126.2
39975,119.4
39975,118.05
40014,122.9
40029,122.8
40063,122.9
40092,122.9
40108,122.8
40114,123.0
40117,122.8
40118,0.0
40137,118.2
40180,126.8
40187,126.8
40193,126.8
40237,126.8
40261,126.8
40415,122.8
40422,40.65
40615,130.1
40658,129.7
40687,122.8
40688,122.8
40695,122.5
42564,122.8
42684,122.8
42721,122.8
43074,122.975
43093,122.8
43169,118.1
43533,40.1
43533,113.4
43713,123.35
43859,123.0
43859,122.8
43869,123.5
43870,123.5
43875,123.5
43879,123.5
43880,119.4
43882,125.7
43882,118.6
43882,123.5
43882,119.4
43885,123.5
43889,123.5
43891,135.3
43893,123.5
43898,123.5
43899,123.5
43900,123.5
44078,118.7
44093,122.9
44096,122.9
44099,122.9
44125,122.8
44127,122.9
44129,122.8
44133,122.9
44198,38.5
44221,122.8
44328,118.1
44337,119.1
44337,120.9
44338,118.1
44341,119.1
44352,119.2
44355,124.1
44376,132.95
44376,125.8
44376,124.8
44407,124.9
44413,119.1
44419,122.25
44437,118.0
44447,122.8
44464,130.2
44465,119.5
44469,120.2
44470,119.1
44470,135.1
44478,123.75
44508,127.2
44508,120.9
44508,119.2
44518,119.1
44571,118.3
44571,120.9
44571,125.2
44605,118.1
44628,122.8
44631,122.8
44641,138.22
44641,122.8
44652,138.25
44652,122.8
44658,138.22
44658,122.8
44665,138.25
44665,122.8
44666,138.25
44666,122.8
44667,138.25
44667,122.8
44668,138.25
44668,122.8
44669,138.25
44669,122.8
44671,122.8
44678,138.25
44678,122.8
44687,138.22
44687,122.8
44945,122.6
44968,118.5
44969,128.1
44978,118.65
44980,130.175
44982,125.2
44983,126.0
44998,123.15
44999,118.05
45006,124.35
45006,121.95
45014,121.9
45018,121.9
45026,121.7
45032,122.25
45034,127.45
45035,122.8
45048,126.775
45054,128.9
45160,128.3
45160,145.25
45160,44.125
45160,74.1
45160,137.775
45160,130.0
45225,118.1
45229,120.15
45230,120.2
45231,129.75
45348,118.1
45478,131.27
45497,118.5
45500,118.1
45520,135.225
45523,120.45
45535,118.9
45695,123.0
45767,119.2
45767,122.7
45767,122.0
45820,120.9
45820,135.55
45820,122.9
45820,122.2
45835,127.0
45835,122.9
45835,122.2
45842,125.2
45842,122.9
45842,122.6
45851,125.2
45851,122.9
45889,132.25
45889,135.7
45889,123.0
45889,122.3
45905,126.2
46089,122.8
46614,126.2
46616,299.8
46616,126.2
46616,118.1
46616,126.2
46619,129.2
46693,128.725
46693,121.025
46700,123.45
47094,122.675
47095,130.125
47096,123.45
47097,123.8
47104,130.4
47289,120.5
47289,36.1
47304,118.8
47327,118.1
47368,126.2
47377,130.75
47380,126.2
47394,130.775
47413,120.1
47413,27.58
47413,34.46
47413,126.2
47452,24.58
47452,122.0
47501,120.0
47501,32.3
47501,36.7
47502,35.0
47502,38.0
47503,38.0
47504,32.3
47504,32.3
47504,36.9
47504,74.4
47505,32.3
47505,23.38
47506,138.0
47507,32.3
47528,32.3
47529,36.9
47529,56.35
47532,122.7
47532,38.0
47533,35.0
47533,38.0
47553,32.3
47554,32.3
47554,38.0
47554,36.6
47582,36.9
47583,32.3
47583,36.7
47587,29.6
47609,38.6
47677,30.4
47677,36.7
47739,38.0
47749,120.0
47749,31.0
47761,120.0
47761,135.7
47761,126.2
47767,120.0
47767,38.0
47768,120.8
47768,38.0
47771,38.0
47772,38.0
47773,127.9
47773,127.9
47773,144.0
47773,51.15
47773,123.5
47774,36.9
47774,38.0
47797,134.55
47797,131.3
47801,124.6
47801,130.3
47801,27.58
47801,124.6
47801,27.58
47801,126.2
47807,40.6
47808,47.0
47808,30.3
47808,38.0
47815,128.3
47817,123.45
47818,120.2
47820,135.19
47852,28.73
47852,44.8
47872,38.57
47886,126.2
47889,126.25
47901,123.5
47903,122.3
47903,127.9
47929,118.1
47932,121.9
47935,652.5
47935,118.1
47940,120.1
47947,122.4
47949,123.4
47978,123.5
48180,129.1
48191,128.5
48214,124.1
48227,125.55
48363,118.85
48404,120.15
48769,124.0
48769,134.45
48879,122.8
48942,119.9
48969,118.1
48982,121.9
48982,118.1
48982,120.6
48999,119.7
48999,119.7
49001,120.75
49001,121.8
49001,118.5
49002,124.5
49002,123.8
49007,123.5
49016,119.4
49047,118.6
49049,122.1
49049,119.9
49086,122.3
49088,118.4
49098,118.1
49107,122.1
49124,118.1
49152,125.7
49159,130.35
49168,121.3
49168,121.3
49168,127.875
49173,132.15
49175,130.05
49198,119.45
49198,121.9
49198,118.3
49208,118.15
49208,121.8
49210,130.75
49211,132.05
49218,130.3
49221,118.3
49222,127.225
49227,131.75
49232,131.75
49237,122.8
49286,125.85
49286,127.45
49319,123.45
49334,130.25
49335,131.05
49340,130.25
49344,131.4
49353,125.9
49404,122.8
49434,122.8
49461,123.0
49495,121.8
49495,119.1
49544,118.3
49562,126.7
49568,126.7
49635,122.8
49716,118.4
49750,118.1
49750,118.1
49784,121.75
49784,118.7
49820,126.7
50110,135.02
50114,125.775
50147,126.725
50177,125.675
50468,131.8
50468,118.7
50606,123.45
50825,123.6
50828,123.15
50829,123.45
50830,123.6
50933,122.2
50937,122.7
50950,121.2
50968,122.9
50973,119.5
50973,126.9
50973,122.6
50974,122.5
50975,118.4
50977,122.8
50981,128.3
50981,126.9
50981,122.2
50982,126.9
50982,122.8
50997,118.4
51003,118.5
51003,119.3
51010,120.5
51014,130.4
51129,123.5
51130,123.5
51131,123.5
51135,123.5
51138,123.5
51139,123.5
51140,123.5
51142,123.5
51147,123.5
51200,123.45
52486,122.9
53123,119.1
53123,126.7
53123,126.2
53127,119.5
53127,121.7
53127,118.8
53138,348.8
53138,346.75
53144,126.2
53163,118.6
53187,655.3
53187,118.35
53205,348.8
53205,119.0
53565,130.2
53614,122.05
53920,118.7
54206,132.5
54245,118.2
54267,122.0
54273,128.9
54290,126.9
54316,124.0
54316,119.3
54316,118.5
54320,118.3
54332,126.0
55109,120.8
55109,122.1
55113,122.1
55129,118.7
55202,122.7
55218,118.55
55279,118.2
55369,130.7
55382,118.15
56277,127.45
56287,126.625
56303,122.9
56303,122.8
56305,126.625
56318,127.45
56323,126.625
56331,122.6
56334,126.625
56334,122.7
56342,127.45
56424,126.625
56465,126.625
56470,126.625
56470,122.9
56506,120.8
56506,118.6
56553,128.65
56553,123.0
56553,122.2
56553,123.0
56687,122.725
56754,433.0
56860,126.625
56863,122.9
56892,126.625
56921,127.45
56921,122.9
56921,122.9
56959,129.9
56959,0.0
56959,119.0
56983,121.9
57050,126.625
57050,122.8
57068,127.45
57073,127.45
57073,122.85
57305,122.9
57551,130.3
57778,124.0
57779,135.9
57818,132.7
58068,122.9
58252,123.5
58997,122.725
59011,122.7
63776,122.8
63908,123.05
63972,131.6
63972,34.46
63972,24.515
63972,125.175
63995,120.3
63995,127.35
64270,122.1
64275,122.6
64294,230.0
64294,118.35
64307,122.7
64393,124.75
64408,118.4
64409,118.1
64411,118.1
64412,118.1
64424,116.0
64424,124.0
64657,122.3
64668,122.3
64705,658.3
64705,123.5
64705,119.7
64783,123.0
64796,122.5
64803,122.5
64811,122.625
64831,122.7
64842,122.3
64850,122.5
64852,122.65
64852,129.95
64852,122.5
64854,122.5
64854,118.35
64855,123.5
64906,122.5
64921,122.3
64921,122.5
64935,118.3
64950,129.8
64959,665.5
64959,124.7
64959,123.5
64970,131.775
64981,118.9
64981,123.5
64984,122.3
64984,325.0
64984,120.7
64986,119.0
64989,127.9
64989,122.3
64992,119.7
64992,127.75
64992,118.1
65084,552.0
65084,122.1
65085,133.1
65090,39.06
65090,25.78
65090,35.11
65094,118.1
65112,122.3
65118,122.3
65138,129.75
65138,39.06
65138,134.1
65138,121.75
65138,122.2
65141,125.4
65141,119.75
65154,118.25
65184,118.7
65186,119.7
65186,118.1
65187,118.7
65190,119.7
65190,552.6
65190,118.7
65201,118.7
65215,118.7
65228,118.7
65234,118.7
65248,119.7
65248,121.7
65332,905.5
65332,122.7
65399,122.5
65406,119.7
65406,122.2
65407,782.5
65407,120.3
65410,118.1
65411,122.5
65412,122.2
65417,0.336
65417,7.4
65417,121.3
65417,117.3
65440,118.5
65443,120.4
65443,127.6
65443,341.6
65443,118.1
65444,127.7
65444,534.0
65447,129.7
65448,534.0
65448,122.1
65449,122.3
65455,905.5
65455,122.2
65471,544.25
65472,122.2
65476,126.5
65476,128.05
65476,819.8
65476,118.4
65477,127.0
65477,122.4
65478,122.8
65490,1340.0
65499,119.1
65499,122.5
65501,122.6
65501,121.7
65502,120.2
65502,123.4
65502,128.5
65502,118.5
65502,118.1
65502,122.4
65503,123.4
65503,127.2
65503,120.3
65503,122.7
65505,120.3
65505,126.0
65505,122.3
65521,122.3
65522,118.7
65523,122.6
65523,449.5
65524,449.5
65525,449.5
65525,122.7
65527,341.6
65527,118.3
65528,905.5
65531,534.0
65532,122.2
65533,122.2
65534,122.2
65557,682.5
65557,118.2
65607,122.0
65701,119.7
65701,123.2
65703,122.1
65704,122.6
65707,118.1
65709,120.3
65709,130.2
65709,118.4
65710,122.2
65713,122.1
65728,658.9
65734,118.8
65738,128.0
65738,546.75
65743,118.4
65747,123.6
65747,118.3
65749,123.7
65757,112.8
65758,122.6
65763,122.9
65789,22.76
65789,22.5
65789,22.61
65795,126.5
65928,120.55
65928,123.15
65958,124.6
65958,24.74
65961,122.8
65981,122.75
66107,122.8
66146,122.8
66167,122.9
66200,118.6
66332,131.91
66347,126.625
66355,126.625
66394,126.625
66394,122.725
66402,126.625
66402,122.9
66428,126.625
66429,126.625
66462,134.2
66462,119.6
66462,122.4
66468,118.6
66468,119.6
66468,122.4
66470,118.4
66470,119.6
66470,123.9
66471,120.5
66471,115.9
66471,119.8
66471,121.85
66472,122.3
66472,121.2
66474,122.6
66474,119.6
66474,122.4
66476,134.2
66476,113.9
66476,122.4
66477,130.45
66477,127.15
66479,128.55
66479,115.8
66479,119.6
66479,122.6
66480,120.5
66480,115.9
66480,119.8
66480,121.85
66481,118.3
66481,115.9
66481,119.8
66482,118.8
66482,119.6
66482,122.4
66484,125.7
66484,120.15
66485,134.2
66485,113.9
66485,122.4
66487,134.4
66487,122.4
66488,120.2
66489,118.4
66489,119.6
66489,123.9
66490,125.7
66490,119.6
66490,122.4
66491,122.1
66491,125.7
66492,118.3
66492,115.9
66492,119.8
66493,124.2
66493,115.6
66493,120.6
66493,125.2
66495,122.1
66495,130.449
66496,124.2
66496,115.6
66496,120.6
66496,125.2
66498,126.7
66498,122.1
66499,120.5
66499,115.9
66499,119.8
66499,121.85
66500,126.7
66500,122.0
66501,125.7
66501,120.6
66501,125.75
66502,120.5
66502,115.9
66502,119.8
66502,121.85
66504,135.5
66504,121.2
66506,126.7
66506,122.0
66508,134.4
66508,122.4
66510,126.7
66510,122.4
66511,122.4
66511,125.1
66511,125.7
66512,123.9
66512,122.0
66514,120.0
66514,121.2
66517,122.4
