id,airport_ref,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
243550,3384,10000.0,150.0,CON,1,0,08R,33.6468,-84.4384,1024.0,90.0,,26L,33.6468,-84.4055,995.0,270.0,
243553,3384,11890.0,150.0,CON,1,0,09L,33.6347,-84.448,1019.0,90.0,,27R,33.6347,-84.4089,978.0,270.0,
243552,3384,9001.0,150.0,CON,1,0,09R,33.6318,-84.448,1026.0,90.0,,27L,33.6318,-84.4184,985.0,270.0,
243554,3384,9000.0,150.0,CON,1,0,10,33.6203,-84.4479,1000.0,90.0,,28,33.6203,-84.4183,998.0,270.0,
245522,19319,6301.0,150.0,ASP,1,0,03,32.846,-104.475,3541.0,45.0,,21,32.8583,-104.461,3520.0,225.0,
245523,19319,5390.0,150.0,ASP,1,0,12,32.8582,-104.474,3534.0,135.0,,30,32.8477,-104.461,3508.0,315.0,
242981,19320,8002.0,150.0,CON,1,0,03,44.2489,-88.5262,888.0,26.0,,21,44.2686,-88.5127,878.0,206.0,
242982,19320,6501.0,150.0,CON,1,0,11,44.2612,-88.5297,918.0,116.2,,29,44.2533,-88.5074,858.0,296.2,
243755,3385,6900.0,150.0,ASP,1,0,12,44.9222,-97.1693,1747.0,124.6,,30,44.9115,-97.1474,1732.0,304.6,300.0
243756,3385,6895.0,150.0,ASP,1,0,17,44.9206,-97.151,1739.0,180.3,,35,44.9017,-97.1512,1742.0,0.3,
243731,19321,2703.0,75.0,ASP,1,0,08,44.3173,-69.7981,351.0,62.0,,26,44.3207,-69.789,352.0,242.0,
243732,19321,5001.0,150.0,ASP,1,0,17,44.3277,-69.8037,311.0,153.2,,35,44.3154,-69.795,347.0,333.2,
243064,19322,4301.0,75.0,ASP,1,0,16,40.8999,-97.9961,1803.0,168.8,,34,40.8883,-97.993,1796.0,348.8,
251421,19323,5800.0,100.0,CONC-G,0,0,17,43.6705,-92.9344,1231.0,172.0,,35,43.6548,-92.9314,1231.0,352.0,
244159,19324,3700.0,75.0,ASP,1,0,07,38.9543,-121.088,1490.0,84.0,200.0,25,38.9553,-121.075,1536.0,264.0,
245566,19325,4000.0,75.0,ASP,1,0,11,32.6196,-85.4373,775.0,107.0,,29,32.6163,-85.4249,764.0,287.0,297.0
245567,19325,5264.0,100.0,ASP,1,0,18,32.6202,-85.436,776.0,181.0,,36,32.6057,-85.4363,731.0,1.0,
243456,3386,9000.0,150.0,CON,1,0,17L,30.2038,-97.6579,492.0,178.7,,35R,30.1791,-97.6572,474.0,358.7,
243455,3386,12248.0,150.0,CON,1,0,17R,30.2136,-97.6794,542.0,178.7,,35L,30.1799,-97.6785,488.0,358.7,
244715,19326,3085.0,100.0,ASP,1,0,04,44.9227,-89.6246,1190.0,42.8,,22,44.9288,-89.6163,1201.0,222.8,
244716,19326,4950.0,100.0,ASP,1,0,12,44.9302,-89.6384,1201.0,124.9,,30,44.9224,-89.6227,1190.0,304.9,
256898,19326,8000.0,300.0,WATER,0,0,12W,,,,,,30W,,,,,
245589,19327,5002.0,75.0,ASP,1,0,01,36.6814,-78.0541,378.0,358.0,,19,36.6951,-78.0548,442.0,178.0,
243099,19328,1850.0,170.0,GRE,0,0,08,36.7694,-98.675,1470.0,90.0,,26,36.7694,-98.6686,,270.0,
243100,19328,4386.0,75.0,ASP,1,0,17,36.7807,-98.669,1473.0,180.0,,35,36.7691,-98.6691,1468.0,360.0,145.0
242865,3387,8001.0,150.0,ASP,1,0,17,35.4465,-82.5464,2165.0,160.0,,35,35.4259,-82.5372,2111.0,340.0,
243801,19329,5364.0,100.0,ASP,1,0,04,27.5845,-81.5351,156.0,45.0,,22,27.5949,-81.5233,153.0,225.0,1000.0
243802,19329,3825.0,75.0,ASP,0,0,09,27.5936,-81.5345,154.0,90.0,,27,27.5935,-81.5227,153.0,270.0,500.0
243435,3388,7501.0,150.0,ASP,1,0,04,41.3287,-75.7315,962.0,33.0,,22,41.346,-75.7168,912.0,213.0,
243436,3388,4300.0,150.0,ASP,1,0,10,41.3406,-75.7299,922.0,92.0,,28,41.3403,-75.7142,935.0,272.0,
242328,19330,3893.0,75.0,ASP,1,0,03,32.4034,-111.223,2019.0,45.5,494.0,21,32.4109,-111.214,2025.0,225.5,
242329,19330,6901.0,100.0,ASP,1,0,12,32.4177,-111.226,2011.0,135.5,,30,32.4041,-111.211,2031.0,315.5,
241625,19331,3000.0,60.0,ASP,1,0,04,33.4024,-118.42,1602.0,54.0,120.0,22,33.4073,-118.412,1602.0,234.0,149.0
245591,19332,3401.0,50.0,CON,1,0,13,41.2794,-91.6778,752.0,135.0,,31,41.2729,-91.6691,753.0,315.0,335.0
245592,19332,4000.0,75.0,CON,1,0,18,41.2796,-91.6763,751.0,183.0,,36,41.2686,-91.6771,751.0,3.0,
243510,19333,6003.0,100.0,CON,1,0,17,35.1433,-90.2344,212.0,180.5,,35,35.1268,-90.2345,212.0,0.5,
244760,19334,3500.0,75.0,ASP,1,0,11,48.1617,-122.169,129.0,127.0,,29,48.1559,-122.157,124.0,307.0,
244761,19334,5333.0,100.0,ASP,1,0,16,48.1693,-122.157,137.0,179.0,,34,48.1547,-122.156,123.0,359.0,
240685,19335,3960.0,75.0,CON,1,0,12,43.0815,-94.2784,1215.0,131.6,,30,43.0743,-94.2673,1204.0,311.6,
240686,19335,2880.0,160.0,GRS,0,0,18,43.0822,-94.27,,187.5,,36,43.0744,-94.2714,,7.5,
239915,19336,5003.0,100.0,ASP,1,0,09,29.5066,-95.4848,68.0,94.2,,27,29.5056,-95.4691,66.0,274.2,
243741,3389,4099.0,75.0,ASP,1,0,04,45.8626,-95.3997,1425.0,49.2,,22,45.8699,-95.3875,1418.0,229.2,
243742,3389,5100.0,100.0,ASP,1,0,13,45.8716,-95.4021,1412.0,139.3,,31,45.861,-95.389,1422.0,319.3,
239727,19337,4100.0,75.0,ASP,1,0,06,41.2218,-79.4463,1441.0,44.6,,24,41.2298,-79.4358,1457.0,224.6,
245022,19338,5501.0,75.0,CON,1,0,17,34.7063,-99.3381,1433.0,180.0,,35,34.6912,-99.3381,1409.0,360.0,
241926,19339,5001.0,100.0,ASP,1,0,08,40.4918,-84.3077,909.0,76.6,700.0,26,40.495,-84.2902,908.0,256.6,236.0
241927,19339,2685.0,80.0,GRS,0,1,18,40.4959,-84.303,912.0,180.0,290.0,36,40.4887,-84.303,912.0,360.0,
244029,19340,8900.0,100.0,ASP,1,0,17,36.4342,-105.289,8322.0,181.8,,35,36.4098,-105.29,8380.0,1.8,
245824,19341,5035.0,100.0,ASP,0,0,05,31.2432,-82.3998,141.0,42.3,,23,31.2535,-82.3889,137.0,222.3,
245825,19341,3528.0,100.0,ASP,0,0,13,31.2535,-82.3964,137.0,128.3,500.0,31,31.2475,-82.3876,142.0,308.3,528.0
245826,19341,6000.0,150.0,ASP,1,0,18,31.2554,-82.3984,141.0,179.2,,36,31.239,-82.3981,134.0,359.2,
245374,19342,6000.0,150.0,ASP,1,0,03,35.3854,-86.0909,1065.0,30.0,,21,35.3997,-86.0808,1065.0,210.0,
253996,19343,5099.0,60.0,ASPH-G,0,0,02,36.9536,-113.017,4874.0,28.0,,20,36.966,-113.009,4874.0,208.0,
243007,19343,6300.0,75.0,ASP,1,0,11,36.9647,-113.024,4874.0,122.5,,29,36.9554,-113.006,4874.0,302.5,
244512,19344,4508.0,75.0,ASP,1,0,14,31.8895,-82.652,229.0,141.0,,32,31.8799,-82.6428,250.0,321.0,
246000,3390,3436.0,100.0,ASP,1,0,05,42.2348,-85.5581,874.0,45.0,,23,42.2415,-85.5491,851.0,225.0,
246001,3390,2800.0,60.0,ASP,1,0,09,42.2339,-85.5581,874.0,90.1,,27,42.2339,-85.5478,862.0,270.1,
246002,3390,6500.0,150.0,ASP,1,0,17,42.2425,-85.552,859.0,171.1,,35,42.2248,-85.5483,868.0,351.1,
240395,19346,3630.0,60.0,ASP,1,0,10L,43.0805,-76.5461,398.0,86.9,430.0,28R,43.081,-76.5325,398.0,266.9,350.0
240394,19346,2800.0,100.0,GRS,0,0,10R,43.0795,-76.5424,397.0,88.0,,28L,43.0798,-76.5319,400.0,268.0,
244291,19347,3000.0,75.0,ASP,1,0,06,43.4619,-70.4772,147.0,55.9,,24,43.4665,-70.4678,155.0,235.9,
240126,19348,2800.0,75.0,ASP,0,0,17,45.0894,-70.2186,,152.1,,35,45.0828,-70.2136,,332.1,
242947,3391,12000.0,300.0,CON,1,0,15,39.1517,-121.443,113.0,161.3,,33,39.1205,-121.43,105.0,341.3,
245546,3392,11756.0,300.0,PEM,1,0,15,32.5161,-93.6718,164.0,151.4,,33,32.4878,-93.6535,162.0,331.4,
244252,3393,9000.0,150.0,ASP,1,0,02,42.1453,-72.7188,261.0,10.1,,20,42.1696,-72.7129,267.0,190.1,
244253,3393,5000.0,100.0,ASP,1,0,15,42.1635,-72.7211,262.0,140.3,,33,42.1529,-72.7093,247.0,320.3,225.0
243669,3394,6400.0,150.0,ASP,1,0,05,39.2552,-85.9049,650.0,45.0,,23,39.2677,-85.8889,656.0,225.0,
243670,3394,5000.0,100.0,ASP,1,0,14,39.2674,-85.9019,654.0,135.0,,32,39.2577,-85.8894,651.0,315.0,
242158,19349,7299.0,150.0,ASP,1,0,03,40.5938,-116.885,4531.0,49.1,,21,40.607,-116.865,4526.0,229.1,
242159,19349,7300.0,100.0,ASP,1,0,12,40.6053,-116.882,4532.0,139.1,,30,40.5901,-116.865,4531.0,319.1,
243647,19350,3496.0,75.0,ASP,1,0,04,43.7786,-82.9891,756.0,28.4,300.0,22,43.7871,-82.9828,765.0,208.4,
243648,19350,5000.0,75.0,ASP,1,0,17,43.785,-82.9876,763.0,164.8,,35,43.7718,-82.9826,754.0,344.8,
244172,19351,5352.0,100.0,ASP,1,0,13,29.7121,-98.0466,649.0,135.7,,31,29.7016,-98.0348,642.0,315.7,
244173,19351,5364.0,100.0,ASP,1,0,17,29.7095,-98.0436,648.0,180.7,512.0,35,29.6948,-98.0438,645.0,0.7,
245271,19352,4000.0,75.0,ASP,1,0,14,45.3363,-95.6552,1038.0,144.0,,32,45.3275,-95.6459,1038.0,324.0,
245680,19353,3520.0,110.0,GRS,0,1,08,31.18,-99.3286,1818.0,91.0,,26,31.1798,-99.3174,1824.0,271.0,
245681,19353,4604.0,75.0,ASP,1,0,17,31.1853,-99.3246,1827.0,180.1,583.0,35,31.1726,-99.3247,1792.0,0.1,
239744,19354,5000.0,75.0,ASP,1,0,06,34.618,-79.7413,138.0,57.0,,24,34.6255,-79.7274,144.0,237.0,
241135,19355,4203.0,75.0,CON,1,0,14,41.4414,-99.6462,2547.0,149.0,,32,41.4315,-99.6382,2523.0,329.0,
241860,19356,2850.0,150.0,ASP,0,1,08,37.2049,-80.4149,,71.1,,26,37.2075,-80.4061,,251.1,
241861,19356,4539.0,100.0,ASP,1,0,12,37.2105,-80.4148,2113.0,117.2,,30,37.2048,-80.4009,2132.0,297.2,
239832,19357,7395.0,75.0,ASP,1,0,03,37.6994,-112.155,7586.0,46.5,,21,37.7134,-112.136,7586.0,226.5,
240903,19358,4600.0,75.0,ASP,1,0,08,44.2497,-90.8639,823.0,80.0,,26,44.2518,-90.8466,836.0,260.0,
245398,19359,6276.0,150.0,ASP,1,0,05,26.3723,-80.1144,13.0,44.0,696.0,23,26.3847,-80.101,13.0,224.0,378.0
243294,3395,5499.0,100.0,ASP,1,0,12,48.7323,-94.622,1085.0,121.0,,30,48.7246,-94.6024,1083.0,301.0,
247890,3395,6000.0,1200.0,WATER,0,0,13W,,,,,,31W,,,,,
241012,19360,5781.0,75.0,ASP,1,0,17,37.5913,-109.483,5868.0,180.0,,35,37.5754,-109.483,5775.0,360.0,
248421,16496,3170.0,165.0,TURF-F,0,0,05,46.1322,-89.6549,1660.0,,,23,46.1394,-89.6441,1665.0,,
248422,16496,2540.0,160.0,TURF-F,0,0,16,46.1416,-89.6472,1665.0,,,34,46.1333,-89.6432,1660.0,,
245310,3396,5145.0,100.0,ASP,1,0,01,41.9313,-72.6796,171.0,359.0,,19,41.9454,-72.6799,169.0,179.0,
245311,3396,9510.0,200.0,ASP,1,0,06,41.932,-72.6966,173.0,44.0,,24,41.9507,-72.6721,161.0,224.0,
245312,3396,6847.0,150.0,ASP,1,0,15,41.9424,-72.6933,169.0,135.0,,33,41.9293,-72.6753,168.0,315.0,
251721,16497,5200.0,75.0,ASPH-E,0,0,16,44.1017,-121.2,3403.0,180.0,,34,44.0874,-121.2,3460.0,0.0,
245011,19361,4000.0,50.0,ASP,1,0,09,35.1334,-92.7201,321.0,90.0,,27,35.1334,-92.7069,310.0,270.0,
242195,3397,4677.0,150.0,ASP,1,0,06,41.157,-73.132,6.0,45.0,,24,41.1661,-73.1199,6.0,225.0,319.0
242196,3397,4761.0,150.0,ASP,1,0,11,41.1662,-73.135,9.0,98.0,,29,41.1645,-73.1178,6.0,278.0,364.0
242197,3397,3200.0,150.0,ASP,0,1,17,41.1706,-73.1281,8.0,162.9,,35,41.1617,-73.1244,6.0,342.9,
248658,16498,4100.0,75.0,ASPH-G,0,0,08,40.0391,-105.233,,,,26,40.0391,-105.219,,,
248659,16498,4100.0,20.0,ASPH-TURF-F,0,0,08G,,,,,,26G,,,,,
250592,19362,10600.0,2600.0,WATER,0,0,NE,,,,,,SW,,,,,
241992,18730,4551.0,75.0,ASP,1,0,12,28.366,-97.7964,268.0,131.0,,30,28.3578,-97.7857,244.0,311.0,
241993,18730,2530.0,60.0,GRS,0,0,18,28.3721,-97.7929,270.0,189.1,,36,28.3653,-97.7942,261.0,9.1,
241809,19363,8000.0,100.0,CON,1,0,18,37.7053,-97.2125,1408.0,191.0,,36,37.6837,-97.2175,1386.0,11.0,
239711,3398,5106.0,150.0,ASP,1,0,05,42.4634,-71.2969,128.0,37.0,,23,42.4746,-71.2854,128.0,217.0,
239712,3398,7001.0,150.0,ASP,1,0,11,42.4718,-71.3004,133.0,97.8,,29,42.4694,-71.2746,124.0,277.8,
242438,19364,5109.0,100.0,ASP,1,0,09,42.1279,-86.4368,627.0,90.4,,27,42.1278,-86.418,637.0,270.4,571.0
242439,19364,3662.0,100.0,ASP,1,0,13,42.1327,-86.4338,626.0,131.9,,31,42.126,-86.4237,630.0,311.9,
242440,19364,2498.0,100.0,ASP,1,0,18,42.1327,-86.4303,630.0,180.0,,36,42.1258,-86.4303,625.0,360.0,
245264,19365,5200.0,60.0,ASP,1,0,17,45.1728,-84.9259,719.0,169.3,300.0,35,45.1588,-84.9222,719.0,349.3,500.0
243909,3399,4500.0,100.0,ASP,1,0,05,41.798,-78.645,2128.0,43.9,,23,41.8069,-78.6335,2143.0,223.9,
243910,3399,6309.0,150.0,ASP,1,0,14,41.8093,-78.6488,2109.0,133.9,,32,41.7973,-78.6321,2100.0,313.9,
243210,19366,5217.0,75.0,ASP,1,0,02,33.1658,-102.197,3253.0,26.0,,20,33.1787,-102.189,3264.0,206.0,
243211,19366,2765.0,75.0,ASP,0,0,13,33.1776,-102.196,3262.0,135.0,,31,33.1722,-102.189,3250.0,315.0,
245472,3400,8001.0,150.0,ASP,1,0,05,41.8698,-103.611,3949.0,68.0,,23,41.878,-103.583,3967.0,248.0,
245473,3400,8279.0,150.0,ASP,1,0,12,41.8823,-103.605,3962.0,136.0,,30,41.8661,-103.584,3944.0,316.0,
244141,3401,3709.0,100.0,ASP,1,0,14L,47.538,-122.307,21.0,140.0,250.0,32R,47.5292,-122.3,21.0,320.0,375.0
244140,3401,10007.0,200.0,ASP,1,0,14R,47.5405,-122.311,17.0,140.0,,32L,47.5168,-122.291,21.0,320.0,887.0
245461,19367,4000.0,60.0,ASP,1,0,17,36.8692,-99.6186,1822.0,180.0,,35,36.8581,-99.6186,1822.0,360.0,
241920,3402,10857.0,150.0,ASP,1,0,12L,35.4463,-119.071,507.0,135.4,,30R,35.4251,-119.046,482.0,315.5,3428.0
241919,3402,3700.0,75.0,ASP,1,0,12R,35.4309,-119.056,472.0,135.5,,30L,35.4237,-119.047,461.0,315.5,
240391,3403,9618.0,150.0,PEM,1,0,14,30.6331,-88.0799,26.0,139.0,,32,30.6132,-88.0598,19.0,319.0,
240392,3403,7800.0,150.0,PEM,1,0,18,30.642,-88.0659,26.0,180.0,,36,30.6206,-88.0659,25.0,360.0,
241585,19368,3089.0,70.0,ASP,0,0,06,38.8354,-86.4481,714.0,57.5,,24,38.8399,-86.439,723.0,237.5,
241586,19368,4501.0,100.0,ASP,1,0,13,38.8456,-86.4527,713.0,129.3,,31,38.8378,-86.4405,724.0,309.3,
244089,19369,3200.0,75.0,ASP,1,0,07,47.2477,-91.4217,1089.0,72.0,,25,47.2503,-91.4094,1083.0,252.0,
240511,19370,3898.0,50.0,ASP,1,0,03,35.696,-101.398,3035.0,39.9,,21,35.7042,-101.39,3017.0,219.9,
240512,19370,6300.0,100.0,ASP,1,0,17,35.71,-101.394,2998.0,178.4,,35,35.6927,-101.393,3055.0,358.4,
241292,19371,5000.0,150.0,ASP,0,1,05L,,,134.0,50.0,,23R,,,,230.0,
241291,19371,4500.0,150.0,ASP,0,1,05R,,,128.0,50.0,,23L,,,134.0,230.0,
241293,19371,5502.0,150.0,ASP,1,0,09,30.9728,-84.6433,142.0,90.0,,27,30.9729,-84.6257,128.0,270.0,
241294,19371,5100.0,150.0,ASP,0,1,09R,,,134.0,90.0,,27L,,,134.0,270.0,
241295,19371,5003.0,100.0,ASP,0,0,14,30.9754,-84.6449,135.0,139.0,,32,30.9651,-84.6343,134.0,319.0,
242793,19372,5003.0,75.0,ASP,1,0,18,35.1844,-86.0659,971.0,181.7,,36,35.1707,-86.0664,975.0,1.7,
245615,3404,5002.0,150.0,ASP,1,0,10,42.2051,-75.9889,1591.0,87.0,,28,42.2059,-75.9705,1572.0,267.0,
245616,3404,7100.0,150.0,ASP,1,0,16,42.2192,-75.9868,1634.0,148.0,401.0,34,42.2027,-75.9731,1569.0,328.0,
240571,3405,11440.0,200.0,ASP,1,0,15,44.8184,-68.8439,192.0,134.0,,33,44.7965,-68.8123,163.0,314.0,
245444,19373,5200.0,100.0,ASP,1,0,04,44.4439,-68.3673,69.0,24.5,,22,44.4568,-68.359,69.0,204.5,
245445,19373,3599.0,150.0,GRS,0,1,11,44.4464,-68.3694,,87.8,,29,44.4468,-68.3557,,267.8,
245446,19373,3364.0,75.0,ASP,0,0,17,44.4527,-68.3625,80.0,150.8,684.0,35,44.4447,-68.3562,44.0,330.8,
245667,19374,5003.0,75.0,ASP,1,0,08,31.712,-82.4016,201.0,75.0,,26,31.7156,-82.386,202.0,255.0,
239872,19375,4898.0,75.0,ASP,1,0,13,46.3526,-104.266,2959.0,138.0,,31,46.3427,-104.253,2972.0,318.0,
245127,3406,10000.0,150.0,ASP,1,0,06,33.5548,-86.7716,603.0,55.0,,24,33.5704,-86.7445,621.0,235.0,1770.0
245128,3406,7100.0,150.0,ASP,1,0,18,33.5732,-86.7472,644.0,180.0,1045.0,36,33.5537,-86.7472,633.0,360.0,
257824,16500,2502.0,100.0,ASPH-E,0,0,10,41.1677,-71.5824,108.0,84.0,,28,41.1685,-71.5733,101.0,264.0,
241466,19376,4401.0,100.0,ASP,1,0,13,40.305,-96.7595,1319.0,143.3,,31,40.2954,-96.7501,1311.0,323.3,
241467,19376,5602.0,100.0,PEM,1,0,17,40.3098,-96.7536,1324.0,179.6,,35,40.2944,-96.7535,1304.0,359.6,
242341,3407,13554.0,150.0,PEM,1,0,03,31.8361,-106.395,3910.0,43.9,,21,31.863,-106.365,3946.0,223.9,
241079,19377,5566.0,100.0,ASP,1,0,07,37.3736,-118.374,4124.0,90.0,,25,37.3735,-118.355,4100.0,270.0,
241080,19377,7498.0,100.0,ASP,1,0,12,37.3801,-118.373,4123.0,135.5,,30,37.3655,-118.355,4100.0,315.5,
241081,19377,5600.0,100.0,ASP,1,0,16,37.3807,-118.362,4113.0,181.0,,34,37.3654,-118.362,4105.0,1.0,
242243,19378,5500.0,100.0,ASP,1,0,05,31.3926,-84.9015,214.0,50.0,,23,31.4024,-84.8881,205.0,230.0,
240074,3408,5501.0,75.0,ASP,1,0,07,45.8077,-108.558,3636.0,84.0,,25,45.8093,-108.537,3534.0,264.0,
240076,3408,10518.0,150.0,ASP,1,0,10L,45.8127,-108.555,3584.0,112.0,,28R,45.8021,-108.517,3488.0,292.0,
240075,3408,3801.0,75.0,ASP,1,0,10R,45.8092,-108.563,3652.0,112.0,,28L,45.8053,-108.549,3607.0,292.0,
240514,3409,6600.0,100.0,ASP,1,0,03,46.7626,-100.748,1661.0,39.0,,21,46.7767,-100.732,1661.0,219.0,
240515,3409,8794.0,150.0,ASP,1,0,13,46.784,-100.762,1653.0,138.0,,31,46.7662,-100.738,1645.0,318.0,
239993,19379,6264.0,100.0,ASP,1,0,08,42.7413,-86.1188,698.0,80.0,1840.0,26,42.7444,-86.0959,688.0,260.0,
241583,3410,7630.0,150.0,PEM,1,0,03,30.4019,-88.9314,23.0,35.0,1599.0,21,30.419,-88.9174,17.0,215.0,1000.0
241034,3411,3601.0,75.0,ASP,1,0,03,39.9059,-105.118,5613.0,34.3,,21,39.914,-105.111,5597.0,214.3,
241036,3411,9000.0,100.0,ASP,1,0,12L,39.9153,-105.128,5657.0,124.3,,30R,39.9014,-105.102,5562.0,304.3,
241035,3411,7004.0,75.0,ASP,1,0,12R,39.9142,-105.132,5670.0,124.3,,30L,39.9034,-105.111,5592.0,304.3,
240651,19380,5699.0,150.0,ASP,1,0,07,47.5069,-94.9451,1383.0,74.0,700.0,25,47.5112,-94.9229,1380.0,254.0,
240652,19380,6598.0,150.0,ASP,1,0,13,47.516,-94.943,1390.0,134.0,,31,47.5034,-94.9238,1381.0,314.0,
240437,19381,5191.0,100.0,ASP,1,0,10,40.8748,-81.8976,1112.0,90.0,,28,40.8748,-81.8789,1134.0,270.0,218.0
244972,19382,2399.0,50.0,ASP,0,0,04,32.7167,-98.8946,1263.0,44.7,,22,32.7214,-98.8891,1254.0,224.7,
244973,19382,2400.0,50.0,ASP,0,0,13,32.7206,-98.8955,1247.0,134.6,,31,32.716,-98.8899,1273.0,314.6,
244974,19382,4998.0,100.0,ASP,1,0,17,32.7246,-98.891,1284.0,179.6,,35,32.7109,-98.8909,1283.0,359.6,
240982,3412,3999.0,140.0,ASP,0,0,08,44.837,-117.815,3370.0,97.0,140.0,26,44.8357,-117.799,3369.0,277.0,190.0
240983,3412,5095.0,100.0,ASP,1,0,13,44.8423,-117.813,3366.0,142.0,,31,44.8313,-117.801,3373.0,322.0,
240984,3412,4359.0,75.0,ASP,0,0,17,44.8448,-117.813,3366.0,181.0,,35,44.8329,-117.813,3372.0,1.0,395.0
242055,3413,11000.0,150.0,PEM,1,0,14,39.715,-104.761,5589.0,151.1,,32,39.6885,-104.743,5662.0,331.1,
245428,3414,6198.0,150.0,ASP,1,0,06L,41.5139,-81.6927,581.0,57.9,265.0,24R,41.5229,-81.6735,581.0,237.9,
245427,3414,5197.0,100.0,ASP,1,0,06R,41.5127,-81.6917,581.0,57.9,267.0,24L,41.5203,-81.6756,581.0,237.9,
245784,18839,3500.0,60.0,ASP,1,0,17,36.7499,-97.3496,1026.0,179.9,,35,36.7403,-97.3496,1006.0,359.9,
241449,19383,3071.0,40.0,ASP,0,0,14,27.209,-98.1253,109.0,149.5,,32,27.2017,-98.1205,112.0,329.5,
241450,19383,5002.0,75.0,ASP,1,0,17,27.2146,-98.1201,112.0,179.9,,35,27.2009,-98.1201,112.0,359.9,
240321,19384,4032.0,75.0,CON,1,0,01,37.07,-77.963,417.0,0.9,,19,37.081,-77.9628,426.0,180.9,
240322,19384,4632.0,150.0,CON,1,0,04,37.0687,-77.957,429.0,34.5,,22,37.0792,-77.948,438.0,214.5,
243808,19385,5015.0,150.0,CON,1,0,03,28.4641,-82.4529,68.0,26.0,,21,28.4765,-82.446,69.0,206.0,
243809,19385,7001.0,150.0,CON,1,0,09,28.4759,-82.4706,71.0,90.0,,27,28.476,-82.4488,70.0,270.0,
243010,3415,6750.0,150.0,ASP,1,0,01,37.7821,-81.1258,2495.0,7.5,,19,37.8004,-81.1227,2449.0,187.5,
243011,3415,5000.0,100.0,ASP,1,0,10,37.7821,-81.1326,2486.0,94.0,,28,37.7811,-81.1155,2501.0,274.0,
241963,19386,5231.0,100.0,ASP,1,0,12,44.3097,-96.8217,1607.0,129.0,,30,44.3007,-96.8062,1629.0,309.0,
241964,19386,3599.0,60.0,ASP,1,0,17,44.3092,-96.8217,1607.0,176.9,,35,44.2993,-96.8209,1647.0,356.9,
241018,19387,4742.0,100.0,ASP,1,0,05,37.2909,-81.2131,2850.0,41.9,,23,37.3006,-81.2022,2856.0,221.9,
239674,19388,6543.0,150.0,ASP,1,0,08,33.6166,-114.728,395.0,90.2,,26,33.6165,-114.706,393.0,270.2,
239675,19388,5800.0,100.0,ASP,1,0,17,33.63,-114.717,397.0,180.2,,35,33.6141,-114.717,392.0,0.2,
244751,3416,6701.0,150.0,ASP,1,0,16,48.8019,-122.538,162.0,180.0,,34,48.7835,-122.537,170.0,360.0,
240578,19389,3707.0,50.0,ASP,0,0,03,40.1804,-74.1251,150.0,22.0,,21,40.1898,-74.1202,159.0,202.0,
240579,19389,7300.0,80.0,ASP,1,0,14,40.1946,-74.1357,159.0,132.0,,32,40.1811,-74.1164,159.0,312.0,
243476,19390,3300.0,50.0,ASP,1,0,15,39.2794,-120.711,5283.0,168.0,,33,39.2705,-120.709,5245.0,348.0,
244883,3417,10000.0,150.0,CON,1,0,14L,38.5562,-89.8335,442.0,136.6,,32R,38.5363,-89.8095,442.0,316.6,
244882,3417,8001.0,150.0,PEM,1,0,14R,38.5518,-89.8619,459.0,136.5,,32L,38.5359,-89.8427,437.0,316.5,200.0
245394,19391,8900.0,100.0,ASP,1,0,17,41.5627,-112.062,4228.0,179.5,,35,41.5421,-112.062,4229.0,359.5,
245558,3418,3798.0,100.0,ASP,1,0,06,39.1378,-86.623,831.0,61.6,305.0,24,39.1428,-86.6111,841.0,241.6,222.0
245559,3418,6500.0,150.0,ASP,1,0,17,39.1582,-86.6181,846.0,171.4,,35,39.1405,-86.6148,838.0,351.4,
243260,3419,8000.0,150.0,CON,1,0,02,40.4641,-88.916,857.0,17.9,,20,40.4849,-88.9072,863.0,197.9,
243261,3419,3723.0,100.0,ASP,0,1,03,40.4768,-88.9325,871.0,36.3,,21,40.485,-88.9245,871.0,216.3,
243262,3419,6525.0,150.0,PEM,1,0,11,40.4831,-88.9323,871.0,107.9,,29,40.4776,-88.91,871.0,287.9,
244703,19392,5200.0,100.0,ASP,1,0,18,44.5813,-71.1791,1158.0,164.3,,36,44.5675,-71.1737,1130.0,344.3,
242500,19393,5000.0,75.0,ASP,1,0,01,30.7323,-98.2408,1259.0,16.1,,19,30.7455,-98.2364,1284.0,196.1,
242259,19394,4000.0,75.0,ASP,1,0,13,30.0744,-94.2205,29.0,132.0,332.0,31,30.0671,-94.2112,32.0,312.0,67.0
242260,19394,2300.0,100.0,GRS,0,0,16,30.0736,-94.2146,31.0,169.0,,34,30.0664,-94.213,30.0,349.0,
243616,3420,8001.0,150.0,CON,1,0,02C,36.1033,-86.688,569.0,18.0,455.0,20C,36.1242,-86.6796,572.0,198.0,
243618,3420,7703.0,150.0,CON,1,0,02L,36.1177,-86.6865,599.0,17.6,,20R,36.1378,-86.6786,555.0,197.6,
243617,3420,8000.0,150.0,CON,1,0,02R,36.1127,-86.6676,590.0,18.0,,20L,36.1336,-86.6593,540.0,198.0,
